	network	network_description	compute	protocol	k	protocol_description	block_interval	activation_delay	number_activations	activations	incentive_scheme	incentive_scheme_description	strategy	strategy_description	reward	machine_duration_s	error	compute_weakest	compute_strongest	compute_gini	activations_weakest	activations_strongest	activations_gini	reward_weakest	reward_strongest	reward_gini	efficiency_weakest	efficiency_strongest	efficiency_gini	activations_compute_gini_delta	reward_activations_gini_delta
333	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	600.0	9.375	1000000	17928|36292|54451|72899|91494|109029|127313|144582|163710|182302	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			14684.234375|30108.328125|45236.34375|60848.921875|76492.921875|91615.796875|107318.765625|122295.65625|139191.6875|155737.609375	176.66934487		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017928	0.182302	0.3002724	0.017408070549928586	0.18462598880149103	0.3050148837835305	0.970999026658221	1.0127480159377902	0.006747650956668136	0.00027239999999989495	0.004742483783530482
334	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	600.0	9.375	1000000	17928|36292|54451|72899|91494|109029|127313|144582|163710|182302	block	1 per confirmed block			300.|565.|894.|1112.|1454.|1654.|1945.|2244.|2526.|2885.	177.077596845		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017928	0.182302	0.3002724	0.019256691700365876	0.18518518518518517	0.2981000064188972	1.0741126562006849	1.015815433649577	0.016887124876531927	0.00027239999999989495	-0.0021723935811027717
335	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	300.0	4.6875	1000000	17989|36160|54307|72671|91545|109269|127444|144490|163571|182554	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17847.|35908.|53915.|72210.|90954.|108633.|126731.|143676.|162666.|181636.	179.172437963		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017989	0.182554	0.300592	0.017951549826187716	0.18270004506244367	0.30089782895583883	0.9979181625542117	1.0008000102021521	0.00047744049670895574	0.0005919999999999259	0.000305828955838805
336	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	300.0	4.6875	1000000	17989|36160|54307|72671|91545|109269|127444|144490|163571|182554	discount	1 per confirmed pow solution			15233.6875|30637.796875|46002.296875|61621.5625|77606.4375|92712.96875|108152.921875|122655.578125|138868.5625|155096.1875	179.971257218		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017989	0.182554	0.300592	0.017951806412534705	0.18276971569242081	0.30101119447835695	0.9979324260678584	1.0011816541539535	0.0005817307352778211	0.0005919999999999259	0.00041919447835692125
337	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	300.0	4.6875	1000000	17989|36160|54307|72671|91545|109269|127444|144490|163571|182554	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			14489.|29493.|44685.|60186.|76399.|91793.|108045.|123609.|141053.|158836.	180.59378689		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017989	0.182554	0.300592	0.017074245688131342	0.18717681607564565	0.310354848289158	0.9491492405431842	1.0253230062099197	0.013556002189347336	0.0005919999999999259	0.009762848289157966
338	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	300.0	4.6875	1000000	17989|36160|54307|72671|91545|109269|127444|144490|163571|182554	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			12401.6875|25229.34375|38225.21875|51488.65625|65340.921875|78525.296875|92413.453125|105730.828125|120655.203125|135878.578125	181.198997854		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017989	0.182554	0.300592	0.017084821917119408	0.18718914741377105	0.31034486841009734	0.9497371681093673	1.0253905551988511	0.01349632788690901	0.0005919999999999259	0.009752868410097315
339	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	64	George's protocol with k=64	300.0	4.6875	1000000	17989|36160|54307|72671|91545|109269|127444|144490|163571|182554	block	1 per confirmed block			250.|558.|836.|1075.|1448.|1703.|1972.|2238.|2528.|2926.	181.695359467		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017989	0.182554	0.300592	0.016093729882837648	0.1883610145487318	0.3079052401184498	0.8946428307764549	1.0318098455729912	0.017929633105747522	0.0005919999999999259	0.007313240118449749
340	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	30.0	0.234375	1000000	17886|36352|54317|72903|90971|109311|127122|145215|163585|182338	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			16243.|32931.|49372.|66497.|83345.|100875.|117938.|135601.|153542.|172296.	289.162343987		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017886	0.182338	0.30061859999999996	0.01749116988283942	0.18553583735354928	0.3070890764989662	0.9779251863378856	1.0175379644042892	0.008051365389711658	0.0006185999999998582	0.00647047649896626
341	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	30.0	0.234375	1000000	17886|36352|54317|72903|90971|109311|127122|145215|163585|182338	discount	1 per confirmed pow solution			5571.46875|11296.84375|16929.3125|22822.828125|28619.625|34685.0546875|40583.8125|46686.28125|52922.0078125|59462.765625	290.387578369		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017886	0.182338	0.30061859999999996	0.017433721603354404	0.18606535335440266	0.3080702944098504	0.9747132731384549	1.0204419997718668	0.009233930539763036	0.0006185999999998582	0.00745169440985044
342	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	30.0	0.234375	1000000	17886|36352|54317|72903|90971|109311|127122|145215|163585|182338	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			1691.|4070.|7719.|12721.|19651.|28199.|38667.|51897.|67057.|87908.	291.143775173		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017886	0.182338	0.30061859999999996	0.005291319857312723	0.2750735340133926	0.4769190812941985	0.29583584128998786	1.508591374334437	0.27762098362784	0.0006185999999998582	0.17630048129419856
343	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	30.0	0.234375	1000000	17886|36352|54317|72903|90971|109311|127122|145215|163585|182338	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			584.2890625|1399.7578125|2652.953125|4372.2421875|6765.5234375|9725.421875|13350.546875|17927.3515625|23223.140625|30497.6640625	291.902293083		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017886	0.182338	0.30061859999999996	0.005287736910254613	0.2759997307665278	0.47805987588393484	0.2956355199739804	1.5136709340155523	0.27903053918622467	0.0006185999999998582	0.17744127588393488
344	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	30.0	0.234375	1000000	17886|36352|54317|72903|90971|109311|127122|145215|163585|182338	block	1 per confirmed block			43.|121.|240.|335.|505.|674.|874.|1137.|1446.|1880.	292.586419784		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.017886	0.182338	0.30061859999999996	0.005926946933149552	0.259131633356306	0.4421640248104754	0.33137352863410224	1.4211608844909236	0.22256071119249315	0.0006185999999998582	0.14154542481047544
345	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	60.0	0.46875	1000000	18036|36214|54610|72881|91307|109135|127127|144746|163613|182331	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17244.|34666.|52339.|70066.|87931.|105311.|123049.|140183.|158880.|177499.	329.381184164		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018036	0.182331	0.3001693999999999	0.017829374007411327	0.18352447558231869	0.3026715110508206	0.9885436908079024	1.00654565368653	0.003373811420936639	0.0001693999999998197	0.0025021110508206545
346	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	60.0	0.46875	1000000	18036|36214|54610|72881|91307|109135|127127|144746|163613|182331	discount	1 per confirmed pow solution			7595.078125|15283.90625|23061.9296875|30897.78125|38804.40625|46471.5390625|54324.6796875|61923.3984375|70224.8828125|78488.3984375	330.688916195		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018036	0.182331	0.3001693999999999	0.01778390292360142	0.18378086906662983	0.30319706343250385	0.986022561743259	1.0079518516688322	0.00406485244890054	0.0001693999999998197	0.0030276634325039353
347	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	60.0	0.46875	1000000	18036|36214|54610|72881|91307|109135|127127|144746|163613|182331	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			4317.|9498.|15805.|23519.|32185.|42119.|53712.|66505.|80772.|98644.	331.590970098		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018036	0.182331	0.3001693999999999	0.010108271127387164	0.23097528308778764	0.3984944131723628	0.5604497187506744	1.2667910727621066	0.14640712969540956	0.0001693999999998197	0.09832501317236286
348	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	60.0	0.46875	1000000	18036|36214|54610|72881|91307|109135|127127|144746|163613|182331	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			1908.15625|4205.15625|6994.84375|10399.703125|14261.1171875|18646.9375|23795.1015625|29495.5390625|35820.53125|43759.3671875	332.473440115		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018036	0.182331	0.3001693999999999	0.010080786123346617	0.23118066013209312	0.3988896210794271	0.5589258218755055	1.267917469503777	0.1469832480693836	0.0001693999999998197	0.09872022107942718
349	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	60.0	0.46875	1000000	18036|36214|54610|72881|91307|109135|127127|144746|163613|182331	block	1 per confirmed block			79.|172.|316.|444.|597.|757.|1005.|1190.|1401.|1595.	333.231358956		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018036	0.182331	0.3001693999999999	0.010455267337215458	0.21109052408681842	0.37665431445209113	0.5796888077852882	1.1577324979669854	0.1236957707098824	0.0001693999999998197	0.07648491445209121
350	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	120.0	0.9375	1000000	18019|36252|54581|73039|91483|109120|127169|144648|163481|182208	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			17667.|35527.|53666.|71659.|89907.|107361.|125232.|142566.|161128.|179863.	400.946294584		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018019	0.182208	0.2998666	0.017943764625585022	0.18268066660166407	0.3008040009100364	0.9958246642757657	1.0025941045489992	0.0013146152611739046	-0.00013340000000011676	0.0009374009100364122
351	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	120.0	0.9375	1000000	18019|36252|54581|73039|91483|109120|127169|144648|163481|182208	discount	1 per confirmed pow solution			10099.53125|20301.5703125|30668.796875|40967.0703125|51409.6875|61407.3515625|71631.5546875|81576.1484375|92210.0078125|102958.28125	402.229686225		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018019	0.182208	0.2998666	0.01793145118335316	0.18279971104167037	0.30105209017630447	0.9951413054749519	1.0032474482002456	0.0016098910320560805	-0.00013340000000011676	0.0011854901763044823
352	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	120.0	0.9375	1000000	18019|36252|54581|73039|91483|109120|127169|144648|163481|182208	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			7715.|16241.|25721.|36181.|47223.|58546.|71588.|84807.|99414.|115794.	403.08928317		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018019	0.182208	0.2998666	0.013697778882516911	0.20558919091667702	0.34939474104717433	0.760185297880954	1.1283214288981658	0.07157551343991805	-0.00013340000000011676	0.049528141047174346
353	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	120.0	0.9375	1000000	18019|36252|54581|73039|91483|109120|127169|144648|163481|182208	hybrid	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			4427.0859375|9311.1015625|14750.6328125|20748.3203125|27094.171875|33583.25|41067.7421875|48659.9296875|57035.28125|66442.359375	403.940450933		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018019	0.182208	0.2998666	0.01370106353717796	0.20562758442203533	0.3494679944633551	0.7603675862799245	1.1285321414100111	0.07165782724649422	-0.00013340000000011676	0.0496013944633551
354	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	120.0	0.9375	1000000	18019|36252|54581|73039|91483|109120|127169|144648|163481|182208	block	1 per confirmed block			93.|200.|375.|492.|654.|843.|981.|1190.|1285.|1579.	404.672820749		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.018019	0.182208	0.2998666	0.012090483619344774	0.20527821112844513	0.3471138845553821	0.6709852721763013	1.1266146992911679	0.08273837163893798	-0.00013340000000011676	0.04724728455538213
355	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	300.0	2.34375	1000000	18240|36461|54153|72724|91070|109650|127728|144950|163207|181817	constant	max k per confirmed block, d/k per pow solution on longest chain of votes (d ∊ 1..k = height since last block)			18100.|36214.|53777.|72199.|90485.|108963.|126966.|144131.|162346.|180867.	495.661331042		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01824	0.181817	0.2996992	0.018208376255472572	0.18194996619881534	0.3000233389132115	0.9982662420763472	1.0007313188470568	0.000449931880038512	-0.000300800000000101	0.00032413891321148025
356	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	300.0	2.34375	1000000	18240|36461|54153|72724|91070|109650|127728|144950|163207|181817	discount	1 per confirmed pow solution			13540.8125|27085.953125|40226.78125|54015.296875|67689.6640625|81545.8046875|95012.03125|107885.117188|121551.953125|135417.585938	496.797582621		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01824	0.181817	0.2996992	0.018200726237960617	0.18201997918980442	0.30018522017377003	0.9978468332215251	1.0011163928004774	0.0006287743030006672	-0.000300800000000101	0.0004860201737700298
357	honest-clique-10	10 nodes, compute 1..10, simple dissemination, uniform propagation delay 0.5 .. 1.5	1.|2.|3.|4.|5.|6.|7.|8.|9.|10.	george	128	George's protocol with k=128	300.0	2.34375	1000000	18240|36461|54153|72724|91070|109650|127728|144950|163207|181817	punish	max k per confirmed block, 1 per pow solution on longest chain of votes			12302.|24884.|37720.|51513.|65884.|80474.|94975.|109274.|125253.|141692.	497.615714188		0.01818181818181818	0.18181818181818182	0.3000000000000001	0.01824	0.181817	0.2996992	0.016535590768995027	0.19045366015610823	0.3185391634888994	0.9065565114580607	1.0475019396212029	0.02672754448754053	-0.000300800000000101	0.01883996348889938
