	network	network_description	compute	protocol	k	protocol_description	block_interval	activation_delay	number_activations	activations	incentive_scheme	incentive_scheme_description	strategy	strategy_description	reward	ca_time	ca_height	machine_duration_s	error	version	attacker_compute	attacker_relative_activations	attacker_relative_reward	attacker_efficiency
1904	gamma-0.75-alpha-0.4	1 attacker, alpha=0.4, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.4|0.15|0.15|0.15|0.15	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4077|1434|1507|1504|1478	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	2902.|1434.|1507.|1504.|1478.	9956.97637571	8825	0.357943768		local-v0.4-47-g351acb8	0.4	0.4077	0.3288385269121813	0.8065698477119972
1905	gamma-0-alpha-0.45	1 attacker, alpha=0.45, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.45|0.55	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4472|5528	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	2350.|4350.	9983.19992123	6700	0.226119275		local-v0.4-47-g351acb8	0.45	0.4472	0.35074626865671643	0.7843163431500815
1906	two-agents-0.5	2 nodes, alpha=0.5, no propagation delays	0.5|0.5	tailstorm	32	Tailstorm with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	5025|4975	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	3153.125|3109.875	9917.56297817	312	6.234382774		local-v0.4-47-g351acb8	0.5	0.5025	0.5034528181382724	1.0018961554990495
1907	gamma-0-alpha-0.45	1 attacker, alpha=0.45, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.45|0.55	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4571|5429	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	3995.|4033.	10012.3880265	8028	0.211743547		local-v0.4-47-g351acb8	0.45	0.4571	0.49763328350772296	1.0886748709422949
1908	two-agents-0.5	2 nodes, alpha=0.5, no propagation delays	0.5|0.5	tailstorm	32	Tailstorm with k=32, 'discount' rewards, and 'heuristic' sub block selection	32.0	1.0	10000	5059|4941	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	3975.875|1951.125	9879.64762473	237	6.694246257		local-v0.4-47-g351acb8	0.5	0.5059	0.6708073224228108	1.3259682198513754
1909	gamma-0-alpha-0.45	1 attacker, alpha=0.45, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.45|0.55	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4524|5476	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	4524.|5476.	10080.1576501	10000	0.247657619		local-v0.4-47-g351acb8	0.45	0.4524	0.4524	1.0
1910	gamma-0-alpha-0.45	1 attacker, alpha=0.45, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.45|0.55	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4568|5432	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3135.|5432.	10110.5789471	8567	0.197511708		local-v0.4-47-g351acb8	0.45	0.4568	0.3659390685187347	0.8010925317835699
1911	gamma-0.9-alpha-0.4	1 attacker, alpha=0.4, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.4|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	3856|567|588|554|523|525|570|557|517|556|583|604	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	3178.|107.|1.|88.|99.|80.|95.|0.|158.|78.|81.|3.	10083.3336545	3968	0.522899798		local-v0.4-47-g351acb8	0.3999999999998	0.3856	0.8009072580645161	2.077041644358185
1912	gamma-0.5-alpha-0.45	1 attacker, alpha=0.45, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.45|0.275|0.275	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4474|2742|2784	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	4275.|1469.|7.	9986.59493231	5751	0.274904155		local-v0.4-47-g351acb8	0.45	0.4474	0.7433489827856025	1.6614863271917801
1913	gamma-0.75-alpha-0.33	1 attacker, alpha=0.33, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.33|0.1675|0.1675|0.1675|0.1675	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	3338|1615|1688|1677|1682	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	3289.|32.|31.|26.|1.	10136.8687755	3379	1.708999497		local-v0.4-47-g351acb8	0.33	0.3338	0.9733649008582421	2.916012285375201
1914	gamma-0.5-alpha-0.45	1 attacker, alpha=0.45, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.45|0.275|0.275	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4499|2727|2774	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	4499.|1733.|2774.	9968.52856983	9006	0.307545593		local-v0.4-47-g351acb8	0.45	0.4499	0.4995558516544526	1.1103708638685321
1915	gamma-0.5-alpha-0.45	1 attacker, alpha=0.45, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.45|0.275|0.275	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4500|2728|2772	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3117.|2728.|2772.	10080.3206775	8617	0.269429102		local-v0.4-47-g351acb8	0.45	0.45	0.36172681907856563	0.8038373757301458
1916	gamma-0.9-alpha-0.4	1 attacker, alpha=0.4, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.4|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4019|530|567|538|552|560|511|547|510|568|521|577	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	4019.|530.|567.|538.|552.|560.|511.|547.|510.|466.|427.|577.	9944.20526538	9804	0.741506841		local-v0.4-47-g351acb8	0.3999999999998	0.4019	0.40993472052223584	1.0199918400652797
1917	gamma-0.9-alpha-0.4	1 attacker, alpha=0.4, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.4|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4024|543|537|529|557|562|517|562|549|539|533|548	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	2859.|543.|537.|529.|557.|562.|517.|561.|549.|539.|533.|548.	9806.67900765	8834	0.669872168		local-v0.4-47-g351acb8	0.3999999999998	0.4024	0.3236359520036224	0.8042642942435945
1918	gamma-0.75-alpha-0.45	1 attacker, alpha=0.45, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.45|0.1375|0.1375|0.1375|0.1375	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4446|1422|1428|1369|1335	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	4331.|31.|522.|8.|25.	10053.6046681	4917	0.282180726		local-v0.4-47-g351acb8	0.45	0.4446	0.880821639210901	1.981155283875171
1919	gamma-0.75-alpha-0.4	1 attacker, alpha=0.4, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.4|0.15|0.15|0.15|0.15	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	3996|1557|1486|1440|1521	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	3992.|10.|6.|6.|7.	9988.56717751	4021	1.103220767		local-v0.4-47-g351acb8	0.4	0.3996	0.9927878637154937	2.484454113402136
1920	gamma-0.75-alpha-0.45	1 attacker, alpha=0.45, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.45|0.1375|0.1375|0.1375|0.1375	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4503|1370|1403|1339|1385	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3093.|1370.|1403.|1339.|1385.	10021.3018381	8590	0.317331428		local-v0.4-47-g351acb8	0.45	0.4503	0.360069848661234	0.799622137821972
1921	gamma-0.75-alpha-0.45	1 attacker, alpha=0.45, 4 symmetric defenders, constant propagation delays modeling gamma=0.75. with defender message delay 0.0001)	0.45|0.1375|0.1375|0.1375|0.1375	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4424|1289|1465|1419|1403	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	4424.|1289.|1464.|1419.|1403.	9906.27769537	9999	0.378372763		local-v0.4-47-g351acb8	0.45	0.4424	0.44244424442444247	1.000100010001
1922	gamma-0.5-alpha-0.4	1 attacker, alpha=0.4, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.4|0.3|0.3	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4040|2977|2983	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	3984.|89.|23.	9949.76143238	4096	1.494447316		local-v0.4-47-g351acb8	0.4	0.404	0.97265625	2.4075649752475248
1923	gamma-0-alpha-0.5	1 attacker, alpha=0.5, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.5|0.5	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	5005|4995	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	4520.|3504.	10048.6287596	8024	0.254611815		local-v0.4-47-g351acb8	0.5	0.5005	0.5633100697906281	1.1254946449363201
1924	gamma-0.9-alpha-0.4	1 attacker, alpha=0.4, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.4|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455|0.0545454545455	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	3983|578|553|509|558|526|555|549|551|527|596|515	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	3915.|13.|2.|1.|16.|1.|13.|16.|11.|12.|0.|18.	9980.46363394	4018	1.222388935		local-v0.4-47-g351acb8	0.3999999999998	0.3983	0.974365355898457	2.446310208130698
1925	gamma-0-alpha-0.5	1 attacker, alpha=0.5, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.5|0.5	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	5042|4958	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	5042.|4958.	9934.69009643	10000	0.234764801		local-v0.4-47-g351acb8	0.5	0.5042	0.5042	1.0
1926	gamma-0-alpha-0.5	1 attacker, alpha=0.5, 1 symmetric defenders, constant propagation delays modeling gamma=0. with defender message delay 0.0001)	0.5|0.5	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4942|5058	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3310.|5058.	9939.37667184	8368	0.196634894		local-v0.4-47-g351acb8	0.5	0.4942	0.39555449330783937	0.8003935518167531
1927	gamma-0.5-alpha-0.5	1 attacker, alpha=0.5, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.5|0.25|0.25	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	5017|2497|2486	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	4851.|7.|1204.	9993.18324983	6062	0.244361902		local-v0.4-47-g351acb8	0.5	0.5017	0.8002309468822171	1.5950387619737234
1928	gamma-0.9-alpha-0.45	1 attacker, alpha=0.45, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.45|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4545|510|508|472|524|489|507|487|496|492|497|473	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3139.|510.|508.|472.|524.|489.|507.|487.|496.|492.|497.|473.	10000.4863689	8594	0.625209604		local-v0.4-47-g351acb8	0.4499999999999999	0.4545	0.36525482895043054	0.8036409877897261
1929	gamma-0.9-alpha-0.45	1 attacker, alpha=0.45, 11 symmetric defenders, constant propagation delays modeling gamma=0.9. with defender message delay 0.0001)	0.45|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05|0.05	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4499|481|502|481|517|509|504|491|513|514|490|499	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	2099.|248.|276.|264.|284.|263.|287.|1.|289.|0.|293.|277.	10000.5894227	4581	0.642317765		local-v0.4-47-g351acb8	0.4499999999999999	0.4499	0.4581969002401222	1.0184416542345458
1930	gamma-0.5-alpha-0.5	1 attacker, alpha=0.5, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.5|0.25|0.25	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4953|2496|2551	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	3337.|2496.|2551.	10049.688345	8384	0.194966226		local-v0.4-47-g351acb8	0.5	0.4953	0.3980200381679389	0.8035938586067816
1931	gamma-0.5-alpha-0.5	1 attacker, alpha=0.5, 2 symmetric defenders, constant propagation delays modeling gamma=0.5. with defender message delay 0.0001)	0.5|0.25|0.25	tailstorm	1	Tailstorm with k=1, 'discount' rewards, and 'optimal' sub block selection	1.0	1.0	10000	4988|2527|2485	discount	max k per confirmed block, d/k per confirmed pow solution (d ∊ 1..k = height since last block)	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	4988.|2527.|2485.	10121.9431735	10000	0.267181438		local-v0.4-47-g351acb8	0.5	0.4988	0.4988	1.0
